arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms
qwen3_8_27b__production,L01,Machine 1 bearing is running a couple of degrees warmer than it did last week,2,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a slight upward trend indicating early thermal drift.,False,1,450.9189128875733
qwen3_8_27b__production,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",0,Xs3,LOW,0.52,[qwen3.8-27b] Motor temperature sensor Xs3 shows a slight increase indicating early thermal drift.,False,1,435.2853298187256
qwen3_8_27b__production,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",1,Xs3,LOW,0.52,[qwen3.8-27b] Motor temperature sensor Xs3 shows a slight increase indicating early thermal drift.,False,1,446.3109970092773
qwen3_8_27b__production,L02,"motor on Machine 2 feels a touch warmer than normal, nothing urgent",2,Xs3,LOW,0.52,[qwen3.8-27b] Motor temperature sensor Xs3 shows a slight increase indicating early thermal drift.,False,1,536.8180274963379
qwen3_8_27b__production,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,0,Xs4,LOW,0.52,"[qwen3.8-27b] Oil pressure sensor Xs4 showing a slight dip below normal levels, indicating early lubrication drift.",False,1,427.1097183227539
qwen3_8_27b__production,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,1,Xs4,LOW,0.52,"[qwen3.8-27b] Oil pressure sensor Xs4 showing a slight dip below normal levels, indicating early lubrication drift.",False,1,428.7304878234863
qwen3_8_27b__production,L03,Machine 3 oil pressure gauge is sitting a hair under its usual mark,2,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a slight dip below normal operating levels.,False,1,447.9095935821533
qwen3_8_27b__production,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",0,Xs0,LOW,0.52,"[qwen3.8-27b] Vibration sensor Xs0 shows a slight increase in oscillation, indicating early-stage mechanical imbalance or wear.",False,1,443.6829090118408
qwen3_8_27b__production,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",1,Xs0,LOW,0.52,"[qwen3.8-27b] Vibration sensor Xs0 shows a slight increase in oscillation, indicating early-stage mechanical imbalance or wear.",False,1,464.3535614013672
qwen3_8_27b__production,L04,"operators on Machine 4 can just about feel a faint buzz through the frame, parts still in tolerance",2,Xs0,LOW,0.52,"[qwen3.8-27b] Vibration sensor Xs0 shows a slight increase in oscillation, indicating early-stage mechanical imbalance or wear.",False,1,430.7079315185547
qwen3_8_27b__production,L05,coolant flow on Machine 5 is down about 3 percent from baseline,0,W3,LOW,0.52,"[qwen3.8-27b] Coolant flow sensor W3 shows a minor drop from baseline, indicating a slight reduction in flow rate.",False,1,521.2602615356445
qwen3_8_27b__production,L05,coolant flow on Machine 5 is down about 3 percent from baseline,1,W3,LOW,0.52,"[qwen3.8-27b] Coolant flow sensor W3 shows a minor drop from baseline, indicating a slight reduction in flow rate.",False,1,461.1515998840332
qwen3_8_27b__production,L05,coolant flow on Machine 5 is down about 3 percent from baseline,2,W3,LOW,0.52,"[qwen3.8-27b] Coolant flow sensor W3 shows a minor drop from baseline, indicating a slight reduction in flow rate.",False,1,457.54337310791016
qwen3_8_27b__production,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",0,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a slight early rise indicating minor thermal drift.,False,1,485.9097003936768
qwen3_8_27b__production,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",1,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a slight early rise indicating minor thermal drift.,False,1,530.5945873260498
qwen3_8_27b__production,L06,"Machine 1 ka bearing thoda sa garam lag raha hai, abhi chinta ki baat nahi",2,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a slight early rise indicating minor thermal drift.,False,1,464.7250175476074
qwen3_8_27b__production,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",0,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 shows a slight upward trend, indicating early thermal drift.",False,1,443.4492588043213
qwen3_8_27b__production,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",1,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 shows a slight upward trend, indicating early thermal drift.",False,1,427.2458553314209
qwen3_8_27b__production,L07,"m2 motor temp up 2C vs yesterday, keep an eye on it",2,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 shows a slight upward trend, indicating early thermal drift.",False,1,428.8709163665772
qwen3_8_27b__production,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",0,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a slight dip indicating minor lubrication variance.,False,1,419.8665618896485
qwen3_8_27b__production,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",1,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a slight dip indicating minor lubrication variance.,False,1,449.8252868652344
qwen3_8_27b__production,L08,"no rupture or leak on Machine 3, just a slight dip in oil pressure",2,Xs4,LOW,0.52,[qwen3.8-27b] Oil pressure sensor Xs4 showing a slight dip indicating minor lubrication variance.,False,1,464.0111923217773
qwen3_8_27b__production,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,0,Xs12,LOW,0.52,"[qwen3.8-27b] Acoustic sensor Xs12 shows a slight increase in noise levels, indicating early-stage spindle wear or imbalance.",False,1,459.0892791748047
qwen3_8_27b__production,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,1,Xs12,LOW,0.52,"[qwen3.8-27b] Acoustic sensor Xs12 shows a slight increase in noise levels, indicating early-stage spindle wear or imbalance.",False,1,472.9349613189697
qwen3_8_27b__production,L09,Machine 4 spindle sounds a little louder than usual toward the end of each shift,2,Xs12,LOW,0.52,"[qwen3.8-27b] Acoustic sensor Xs12 shows a slight increase in noise levels, indicating early-stage spindle wear or imbalance.",False,1,592.9412841796875
qwen3_8_27b__production,L10,Machine 5 current draw is 4 percent above its typical value,0,Xs11,LOW,0.52,"[qwen3.8-27b] Current draw sensor Xs11 shows a minor 4 percent increase above baseline, indicating early electrical load drift.",False,1,459.3486785888672
qwen3_8_27b__production,L10,Machine 5 current draw is 4 percent above its typical value,1,Xs11,LOW,0.52,"[qwen3.8-27b] Current draw sensor Xs11 shows a minor increase of 4 percent above baseline, indicating early electrical load drift.",False,1,589.7200107574463
qwen3_8_27b__production,L10,Machine 5 current draw is 4 percent above its typical value,2,Xs11,LOW,0.52,"[qwen3.8-27b] Current draw sensor Xs11 shows a minor 4 percent increase above baseline, indicating early electrical load drift.",False,1,1195.1980590820312
qwen3_8_27b__production,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",0,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a minor early warning trend consistent with grease degradation.,False,1,465.3751850128174
qwen3_8_27b__production,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",1,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a minor early warning trend consistent with grease degradation.,False,1,456.5591812133789
qwen3_8_27b__production,L11,"Machine 1 bearing grease looked a bit dark at the last check, temperature still normal",2,Xs2,LOW,0.52,[qwen3.8-27b] Bearing temperature sensor Xs2 shows a minor early warning trend consistent with grease degradation.,False,1,957.9229354858398
qwen3_8_27b__production,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",0,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 indicates a minor thermal rise, consistent with early-stage warming rather than a critical fault.",False,1,466.594934463501
qwen3_8_27b__production,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",1,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 indicates a minor thermal rise, consistent with early-stage warming rather than a critical fault.",False,1,443.183183670044
qwen3_8_27b__production,L12,"Machine 2 is nowhere near a shutdown, the motor is only a degree or two warm",2,Xs3,LOW,0.52,"[qwen3.8-27b] Motor temperature sensor Xs3 indicates a minor thermal rise, consistent with early-stage warming rather than a critical fault.",False,1,462.42690086364746
qwen3_8_27b__production,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",0,Xs13,LOW,0.52,[qwen3.8-27b] Cycle time sensor Xs13 shows a slight increase indicating minor production lag.,False,1,456.88509941101074
qwen3_8_27b__production,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",1,Xs13,LOW,0.52,[qwen3.8-27b] Cycle time sensor Xs13 shows a slight increase indicating minor production lag.,False,1,438.42148780822754
qwen3_8_27b__production,L13,"Machine 3 needed one extra second per cycle today, everything else looks fine",2,Xs13,LOW,0.52,[qwen3.8-27b] Cycle time sensor Xs13 shows a slight increase indicating minor production lag.,False,1,435.884952545166
qwen3_8_27b__production,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",0,Xs0,LOW,0.52,"[qwen3.8-27b] Vibration sensor Xs0 showing a slight increase, indicating an early warning of minor mechanical imbalance.",False,1,458.83750915527344
qwen3_8_27b__production,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",1,Xs0,LOW,0.52,"[qwen3.8-27b] Vibration sensor Xs0 showing a slight increase, indicating an early warning of minor mechanical imbalance.",False,1,480.8206558227539
qwen3_8_27b__production,L14,"Machine 4 mein halka sa vibration hai, production normal chal raha hai",2,Xs0,LOW,0.52,"[qwen3.8-27b] Vibration sensor Xs0 showing a slight increase, indicating an early warning of minor mechanical imbalance.",False,1,465.8782482147217
qwen3_8_27b__production,M01,"Machine 1 bearing is running hot, needs looking at this shift",0,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated, indicating thermal stress requiring inspection.",False,1,521.726131439209
qwen3_8_27b__production,M01,"Machine 1 bearing is running hot, needs looking at this shift",1,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated, indicating thermal stress requiring inspection.",False,1,453.0313014984131
qwen3_8_27b__production,M01,"Machine 1 bearing is running hot, needs looking at this shift",2,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated, indicating thermal stress requiring inspection.",False,1,476.4895439147949
qwen3_8_27b__production,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,0,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is trending upward, indicating progressive thermal degradation that has forced a reduction in line speed.",False,1,482.0141792297363
qwen3_8_27b__production,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,1,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is trending upward, indicating progressive thermal degradation that has forced a reduction in line speed.",False,1,544.6896553039551
qwen3_8_27b__production,M02,Machine 2 motor temperature keeps climbing and the operator had to slow the line,2,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is trending upward, indicating progressive thermal degradation that has forced a reduction in line speed.",False,1,474.6084213256836
qwen3_8_27b__production,M03,oil pressure on Machine 3 dropped 25 percent over the last hour,0,Xs4,MEDIUM,0.72,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a significant drop in lubricant pressure on Machine 3.,False,1,489.6848201751709
qwen3_8_27b__production,M03,oil pressure on Machine 3 dropped 25 percent over the last hour,1,Xs4,MEDIUM,0.72,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a significant drop in lubricant pressure on Machine 3.,False,1,468.69945526123047
qwen3_8_27b__production,M03,oil pressure on Machine 3 dropped 25 percent over the last hour,2,Xs4,MEDIUM,0.72,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a significant drop in lubricant pressure on Machine 3.,False,1,531.9218635559082
qwen3_8_27b__production,M04,Machine 4 is shaking noticeably and the parts are coming out rough,0,Xs0,MEDIUM,0.72,[qwen3.8-27b] Vibration sensor Xs0 indicates noticeable shaking causing surface roughness on parts.,False,1,442.5668716430664
qwen3_8_27b__production,M04,Machine 4 is shaking noticeably and the parts are coming out rough,1,Xs0,MEDIUM,0.72,[qwen3.8-27b] Vibration sensor Xs0 indicates noticeable shaking causing surface roughness on parts.,False,1,435.6691837310791
qwen3_8_27b__production,M04,Machine 4 is shaking noticeably and the parts are coming out rough,2,Xs0,MEDIUM,0.72,[qwen3.8-27b] Vibration sensor Xs0 indicates noticeable shaking causing surface roughness on parts.,False,1,462.7699851989746
qwen3_8_27b__production,M05,coolant is pooling under Machine 5 and flow to the cutter is reduced,0,W3,MEDIUM,0.72,[qwen3.8-27b] Coolant flow sensor W3 indicates a significant reduction in flow rate due to pooling under Machine 5.,False,1,458.64200592041016
qwen3_8_27b__production,M05,coolant is pooling under Machine 5 and flow to the cutter is reduced,1,W3,MEDIUM,0.72,[qwen3.8-27b] Coolant flow sensor W3 indicates a significant reduction in flow rate due to pooling under Machine 5.,False,1,435.22024154663086
qwen3_8_27b__production,M05,coolant is pooling under Machine 5 and flow to the cutter is reduced,2,W3,MEDIUM,0.72,[qwen3.8-27b] Coolant flow sensor W3 indicates a significant reduction in flow rate due to pooling under Machine 5.,False,1,492.3117160797119
qwen3_8_27b__production,M06,Machine 1 bearing temperature is well above where it normally sits,0,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated above normal operating range, indicating potential friction or lubrication issues.",False,1,504.0175914764404
qwen3_8_27b__production,M06,Machine 1 bearing temperature is well above where it normally sits,1,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated above normal operating range, indicating potential friction or lubrication issues.",False,1,480.4069995880127
qwen3_8_27b__production,M06,Machine 1 bearing temperature is well above where it normally sits,2,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated above normal operating range, indicating potential friction or lubrication issues.",False,1,483.4976196289063
qwen3_8_27b__production,M07,"Machine 2 ka motor kaafi garam ho raha hai, check karna padega",0,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is elevated, indicating the motor is running hot and requires inspection.",False,1,465.9454822540283
qwen3_8_27b__production,M07,"Machine 2 ka motor kaafi garam ho raha hai, check karna padega",1,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is elevated, indicating the motor is running hot and requires inspection.",False,1,504.3289661407471
qwen3_8_27b__production,M07,"Machine 2 ka motor kaafi garam ho raha hai, check karna padega",2,Xs3,MEDIUM,0.72,"[qwen3.8-27b] Motor temperature sensor Xs3 is elevated, indicating the motor is running hot and requires inspection.",False,1,522.9880809783936
qwen3_8_27b__production,M08,"M3 oil press low again, topping up didnt fix it",0,Xs4,MEDIUM,0.68,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a persistent low pressure condition on Machine 3 that was not resolved by topping up.,False,1,485.9707355499268
qwen3_8_27b__production,M08,"M3 oil press low again, topping up didnt fix it",1,Xs4,MEDIUM,0.68,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a persistent low pressure condition on Machine 3 that was not resolved by topping up.,False,1,528.0284881591797
qwen3_8_27b__production,M08,"M3 oil press low again, topping up didnt fix it",2,Xs4,MEDIUM,0.68,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a persistent low pressure condition on Machine 3 that was not resolved by topping up.,False,1,502.089262008667
qwen3_8_27b__production,M09,vibration on Machine 4 has doubled since the morning inspection,0,Xs0,MEDIUM,0.72,[qwen3.8-27b] Vibration sensor Xs0 on Machine 4 shows a significant increase indicating mechanical imbalance or wear.,False,1,476.34434700012207
qwen3_8_27b__production,M09,vibration on Machine 4 has doubled since the morning inspection,1,Xs0,MEDIUM,0.72,[qwen3.8-27b] Vibration sensor Xs0 on Machine 4 shows a significant increase indicating mechanical imbalance or wear.,False,1,472.712516784668
qwen3_8_27b__production,M09,vibration on Machine 4 has doubled since the morning inspection,2,Xs0,MEDIUM,0.72,[qwen3.8-27b] Vibration sensor Xs0 on Machine 4 shows a significant increase indicating mechanical imbalance or wear.,False,1,453.5210132598877
qwen3_8_27b__production,M10,"nothing catastrophic yet, but Machine 5 motor current is running well above normal all shift",0,Xs11,MEDIUM,0.72,[qwen3.8-27b] Motor current sensor Xs11 is showing sustained elevated readings above the normal operating range.,False,1,493.09754371643066
qwen3_8_27b__production,M10,"nothing catastrophic yet, but Machine 5 motor current is running well above normal all shift",1,Xs11,MEDIUM,0.72,[qwen3.8-27b] Motor current sensor Xs11 is showing sustained elevated readings above the normal operating range.,False,1,489.6183013916016
qwen3_8_27b__production,M10,"nothing catastrophic yet, but Machine 5 motor current is running well above normal all shift",2,Xs11,MEDIUM,0.72,[qwen3.8-27b] Motor current sensor Xs11 is showing sustained elevated readings above the normal operating range.,False,1,534.6987247467041
qwen3_8_27b__production,M11,Machine 1 spindle keeps loading up and tripping the overload about once an hour,0,Xs6,MEDIUM,0.72,[qwen3.8-27b] Spindle load sensor Xs6 showing intermittent overload trips indicating tool jamming or excessive mechanical load.,False,1,578.8624286651611
qwen3_8_27b__production,M11,Machine 1 spindle keeps loading up and tripping the overload about once an hour,1,Xs6,MEDIUM,0.72,[qwen3.8-27b] Spindle load sensor Xs6 is showing intermittent overload trips indicating tool jamming or excessive mechanical load.,False,1,457.8254222869873
qwen3_8_27b__production,M11,Machine 1 spindle keeps loading up and tripping the overload about once an hour,2,Xs6,MEDIUM,0.72,[qwen3.8-27b] Spindle load sensor Xs6 is showing intermittent overload trips indicating tool jamming or excessive mechanical load.,False,1,429.32748794555664
qwen3_8_27b__production,M12,Machine 2 is throwing out more rejects since the torque readings started climbing,0,Xs7,MEDIUM,0.72,"[qwen3.8-27b] Torque sensor Xs7 is trending upward, indicating increasing mechanical stress that is causing production rejects.",False,1,462.7501964569092
qwen3_8_27b__production,M12,Machine 2 is throwing out more rejects since the torque readings started climbing,1,Xs7,MEDIUM,0.72,"[qwen3.8-27b] Torque sensor Xs7 is trending upward, indicating increasing mechanical stress that is causing production rejects.",False,1,898.1959819793701
qwen3_8_27b__production,M12,Machine 2 is throwing out more rejects since the torque readings started climbing,2,Xs7,MEDIUM,0.72,"[qwen3.8-27b] Torque sensor Xs7 is trending upward, indicating increasing mechanical stress that is causing production rejects.",False,1,515.596866607666
qwen3_8_27b__production,M13,Machine 3 ka oil pressure baar baar gir raha hai,0,Xs4,MEDIUM,0.72,[qwen3.8-27b] Oil pressure sensor Xs4 is showing repeated drops indicating a potential hydraulic or lubrication system issue.,False,1,439.4364356994629
qwen3_8_27b__production,M13,Machine 3 ka oil pressure baar baar gir raha hai,1,Xs4,MEDIUM,0.72,[qwen3.8-27b] Oil pressure sensor Xs4 is showing repeated drops indicating a potential hydraulic or lubrication system issue.,False,1,435.0574016571045
qwen3_8_27b__production,M13,Machine 3 ka oil pressure baar baar gir raha hai,2,Xs4,MEDIUM,0.72,[qwen3.8-27b] Oil pressure sensor Xs4 is showing repeated drops indicating a potential hydraulic or lubrication system issue.,False,1,458.21642875671387
qwen3_8_27b__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",0,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated but stable, indicating a non-critical thermal issue that allows for batch completion.",False,1,541.7923927307129
qwen3_8_27b__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",1,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated but stable, indicating a non-critical thermal issue that allows for batch completion.",False,1,484.49110984802246
qwen3_8_27b__production,M14,"Machine 4 bearing is hot but it is not an emergency, we can finish the batch first",2,Xs2,MEDIUM,0.72,"[qwen3.8-27b] Bearing temperature sensor Xs2 is elevated but stable, indicating a non-critical thermal issue that allows for batch completion.",False,1,531.8219661712646
qwen3_8_27b__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",0,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic thermal failure with physical debris present.,False,1,441.05052947998047
qwen3_8_27b__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",1,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic thermal failure with physical debris present.,False,1,451.4927864074707
qwen3_8_27b__production,H01,"Machine 1 bearing is cooked, there is metal dust all over the housing",2,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic thermal failure with physical debris present.,False,1,451.86901092529297
qwen3_8_27b__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",0,Xs3,HIGH,0.92,[qwen3.8-27b] Motor temperature sensor Xs3 indicates catastrophic thermal failure due to scorched windings and trip condition.,False,1,434.4961643218994
qwen3_8_27b__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",1,Xs3,HIGH,0.92,[qwen3.8-27b] Motor temperature sensor Xs3 indicates catastrophic thermal failure due to scorched windings and trip condition.,False,1,481.2757968902588
qwen3_8_27b__production,H02,"Machine 2 motor tripped and will not restart, the windings smell scorched",2,Xs3,HIGH,0.92,[qwen3.8-27b] Motor temperature sensor Xs3 indicates catastrophic thermal failure due to scorched windings and trip condition.,False,1,469.7799682617188
qwen3_8_27b__production,H03,oil is spraying out of a split hose on Machine 3 and pressure has gone to zero,0,Xs4,HIGH,0.88,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a catastrophic loss of pressure due to a split hose.,False,1,429.927110671997
qwen3_8_27b__production,H03,oil is spraying out of a split hose on Machine 3 and pressure has gone to zero,1,Xs4,HIGH,0.88,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a catastrophic loss of pressure due to a split hose.,False,1,434.788703918457
qwen3_8_27b__production,H03,oil is spraying out of a split hose on Machine 3 and pressure has gone to zero,2,Xs4,HIGH,0.88,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a catastrophic loss of pressure due to a split hose.,False,1,444.6635246276856
qwen3_8_27b__production,H04,Machine 4 threw a bearing and the spindle is locked solid,0,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic failure due to seized spindle and thrown bearing.,False,1,483.2611083984375
qwen3_8_27b__production,H04,Machine 4 threw a bearing and the spindle is locked solid,1,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic failure due to seized spindle and thrown bearing.,False,1,435.9550476074219
qwen3_8_27b__production,H04,Machine 4 threw a bearing and the spindle is locked solid,2,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic failure due to seized spindle and thrown bearing.,False,1,428.333044052124
qwen3_8_27b__production,H05,Machine 5 coolant flow is reading zero and the cutting head is glowing red,0,W3,HIGH,0.95,[qwen3.8-27b] Coolant flow sensor W3 indicates a complete loss of flow causing critical thermal emergency at the cutting head.,False,1,469.9852466583252
qwen3_8_27b__production,H05,Machine 5 coolant flow is reading zero and the cutting head is glowing red,1,W3,HIGH,0.95,[qwen3.8-27b] Coolant flow sensor W3 indicates a complete loss of flow causing critical thermal emergency at the cutting head.,False,1,453.1760215759277
qwen3_8_27b__production,H05,Machine 5 coolant flow is reading zero and the cutting head is glowing red,2,W3,HIGH,0.95,[qwen3.8-27b] Coolant flow sensor W3 indicates a complete loss of flow causing critical thermal emergency at the cutting head.,False,1,425.0619411468506
qwen3_8_27b__production,H06,"Machine 1 ka motor poori tarah jal gaya hai, bilkul nahi chal raha",0,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a complete stop due to catastrophic motor failure.,False,1,433.9051246643066
qwen3_8_27b__production,H06,"Machine 1 ka motor poori tarah jal gaya hai, bilkul nahi chal raha",1,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a complete stop due to catastrophic motor failure.,False,1,414.2856597900391
qwen3_8_27b__production,H06,"Machine 1 ka motor poori tarah jal gaya hai, bilkul nahi chal raha",2,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a complete stop due to catastrophic motor failure.,False,1,484.736680984497
qwen3_8_27b__production,H07,M2 bearing gone. grinding noise then a bang. line down,0,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic failure with immediate line shutdown.,False,1,444.08464431762695
qwen3_8_27b__production,H07,M2 bearing gone. grinding noise then a bang. line down,1,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic failure with immediate line shutdown.,False,1,416.790246963501
qwen3_8_27b__production,H07,M2 bearing gone. grinding noise then a bang. line down,2,Xs2,HIGH,0.95,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates catastrophic failure with immediate line shutdown.,False,1,415.30585289001465
qwen3_8_27b__production,H08,"we had to pull the plug on Machine 3, the pump housing cracked and oil is everywhere",0,Xs4,HIGH,0.92,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a catastrophic rupture with immediate fluid loss and system shutdown.,False,1,437.23511695861816
qwen3_8_27b__production,H08,"we had to pull the plug on Machine 3, the pump housing cracked and oil is everywhere",1,Xs4,HIGH,0.92,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a catastrophic rupture with immediate fluid loss and system shutdown.,False,1,434.9374771118164
qwen3_8_27b__production,H08,"we had to pull the plug on Machine 3, the pump housing cracked and oil is everywhere",2,Xs4,HIGH,0.92,[qwen3.8-27b] Oil pressure sensor Xs4 indicates a catastrophic rupture with immediate fluid loss and system shutdown.,False,1,477.28443145751953
qwen3_8_27b__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",0,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a catastrophic drive failure due to sheared gearbox teeth.,False,1,428.2286167144776
qwen3_8_27b__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",1,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a catastrophic drive failure due to sheared gearbox teeth.,False,1,411.179780960083
qwen3_8_27b__production,H09,"Machine 4 gearbox has let go, the teeth are sheared off",2,W0,HIGH,0.95,[qwen3.8-27b] Motor RPM sensor W0 indicates a catastrophic drive failure due to sheared gearbox teeth.,False,1,441.7915344238281
qwen3_8_27b__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,0,Xs3,HIGH,0.92,[qwen3.8-27b] Motor temperature sensor Xs3 indicates a critical overheat event causing an immediate electrical trip.,False,1,455.0924301147461
qwen3_8_27b__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,1,Xs3,HIGH,0.92,[qwen3.8-27b] Motor temperature sensor Xs3 indicates a critical overheat event causing an immediate electrical trip.,False,1,421.2179183959961
qwen3_8_27b__production,H10,Machine 5 motor temperature went past 180 C in under a minute and the breaker kicked out,2,Xs3,HIGH,0.92,[qwen3.8-27b] Motor temperature sensor Xs3 indicates a critical overheat event causing an immediate electrical trip.,False,1,450.96611976623535
qwen3_8_27b__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",0,Xs2,HIGH,0.92,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates critical thermal degradation requiring immediate shutdown.,False,1,419.2061424255371
qwen3_8_27b__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",1,Xs2,HIGH,0.92,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates critical thermal degradation requiring immediate shutdown.,False,1,463.9885425567627
qwen3_8_27b__production,H11,"Machine 1 bearing is in a pretty bad way, I would not run it for another minute",2,Xs2,HIGH,0.92,[qwen3.8-27b] Bearing temperature sensor Xs2 indicates critical thermal degradation requiring immediate shutdown.,False,1,432.94310569763184
